Order ID	Product	Quantity Ordered	Price Each	Order Date	Purchase Address
210320	Apple Airpods Headphones	1	150	06/22/19 10:23	465 Madison St, San Francisco, CA 94016
210321	Google Phone	1	600	06/16/19 10:34	702 1st St, Atlanta, GA 30301
210322	Bose SoundSport Headphones	1	99.99	06/06/19 19:01	855 2nd St, Los Angeles, CA 90001
210323	AA Batteries (4-pack)	2	3.84	06/06/19 15:46	500 12th St, Portland, ME 04101
210324	AAA Batteries (4-pack)	2	2.99	06/23/19 14:50	436 Walnut St, San Francisco, CA 94016
210325	Flatscreen TV	1	300	06/21/19 08:26	190 West St, Seattle, WA 98101
210326	AA Batteries (4-pack)	1	3.84	06/16/19 12:23	596 Park St, Atlanta, GA 30301
210327	USB-C Charging Cable	1	11.95	06/29/19 19:02	64 1st St, Los Angeles, CA 90001
210328	Macbook Pro Laptop	1	1700	06/29/19 11:25	586 Highland St, Austin, TX 73301
210329	AAA Batteries (4-pack)	1	2.99	06/03/19 12:14	261 West St, Atlanta, GA 30301
210330	Apple Airpods Headphones	1	150	06/16/19 22:14	772 Spruce St, Boston, MA 02215
210331	iPhone	1	700	06/20/19 20:23	834 Ridge St, New York City, NY 10001
210332	Wired Headphones	1	11.99	06/01/19 08:25	285 12th St, Los Angeles, CA 90001
210333	Bose SoundSport Headphones	1	99.99	06/17/19 12:52	924 Jefferson St, Portland, OR 97035
210334	Lightning Charging Cable	1	14.95	06/20/19 20:10	895 Washington St, Boston, MA 02215
210335	27in FHD Monitor	1	149.99	06/15/19 19:33	403 Cedar St, San Francisco, CA 94016
210336	Wired Headphones	1	11.99	06/17/19 14:43	159 Washington St, Seattle, WA 98101
210337	Lightning Charging Cable	2	14.95	06/05/19 18:37	922 Wilson St, Austin, TX 73301
210338	AAA Batteries (4-pack)	1	2.99	06/13/19 13:07	595 Jackson St, Boston, MA 02215
210339	Bose SoundSport Headphones	1	99.99	06/26/19 08:08	721 2nd St, San Francisco, CA 94016
210340	AA Batteries (4-pack)	1	3.84	06/15/19 20:27	34 10th St, Boston, MA 02215
210341	USB-C Charging Cable	1	11.95	06/15/19 09:25	766 Wilson St, Atlanta, GA 30301
210342	Wired Headphones	1	11.99	06/14/19 12:17	846 Hill St, San Francisco, CA 94016
210343	Wired Headphones	1	11.99	06/03/19 12:04	879 Hickory St, San Francisco, CA 94016
210344	Apple Airpods Headphones	1	150	06/24/19 15:59	289 Cedar St, San Francisco, CA 94016
210345	AA Batteries (4-pack)	1	3.84	06/01/19 09:44	73 Ridge St, Austin, TX 73301
210346	Wired Headphones	1	11.99	06/24/19 21:20	814 Spruce St, Los Angeles, CA 90001
210347	Wired Headphones	1	11.99	06/19/19 21:45	243 11th St, Dallas, TX 75001
210348	Google Phone	1	600	06/01/19 19:52	891 Lake St, Dallas, TX 75001
210349	USB-C Charging Cable	1	11.95	06/29/19 22:05	115 Adams St, Los Angeles, CA 90001
210350	AAA Batteries (4-pack)	1	2.99	06/03/19 20:11	530 Lincoln St, San Francisco, CA 94016
210351	Bose SoundSport Headphones	1	99.99	06/01/19 20:48	543 Park St, San Francisco, CA 94016
210352	USB-C Charging Cable	1	11.95	06/03/19 14:58	293 South St, San Francisco, CA 94016
210353	USB-C Charging Cable	1	11.95	06/17/19 23:13	874 7th St, Dallas, TX 75001
210354	ThinkPad Laptop	1	999.99	06/09/19 09:49	338 Jackson St, New York City, NY 10001
210355	USB-C Charging Cable	1	11.95	06/10/19 20:48	307 Highland St, Boston, MA 02215
210356	Apple Airpods Headphones	1	150	06/14/19 18:29	697 Johnson St, Austin, TX 73301
210357	ThinkPad Laptop	1	999.99	06/30/19 12:37	495 Elm St, San Francisco, CA 94016
210358	AA Batteries (4-pack)	1	3.84	06/10/19 10:35	744 Adams St, Portland, OR 97035
210359	iPhone	1	700	06/05/19 11:38	501 Lakeview St, New York City, NY 10001
210360	Lightning Charging Cable	1	14.95	06/08/19 09:12	582 5th St, Boston, MA 02215
210361	ThinkPad Laptop	1	999.99	06/14/19 07:26	253 Hill St, Atlanta, GA 30301
210362	USB-C Charging Cable	1	11.95	06/04/19 22:29	151 13th St, Los Angeles, CA 90001
210363	AAA Batteries (4-pack)	1	2.99	06/13/19 21:19	411 Highland St, New York City, NY 10001
210364	AA Batteries (4-pack)	1	3.84	06/14/19 23:09	766 Jefferson St, San Francisco, CA 94016
210365	Vareebadd Phone	1	400	06/13/19 18:24	290 Sunset St, Dallas, TX 75001
210366	Wired Headphones	1	11.99	06/01/19 12:48	77 South St, Austin, TX 73301
210367	Lightning Charging Cable	1	14.95	06/04/19 18:07	45 4th St, Seattle, WA 98101
210368	USB-C Charging Cable	1	11.95	06/29/19 23:59	498 Spruce St, San Francisco, CA 94016
210369	Wired Headphones	1	11.99	06/17/19 19:34	827 14th St, Boston, MA 02215
210370	USB-C Charging Cable	1	11.95	06/03/19 10:22	603 Hill St, Austin, TX 73301
210371	Google Phone	1	600	06/08/19 15:51	900 Cedar St, Seattle, WA 98101
210372	iPhone	1	700	06/28/19 14:45	921 Main St, Boston, MA 02215
210373	Macbook Pro Laptop	1	1700	06/16/19 13:01	306 Willow St, San Francisco, CA 94016
210374	iPhone	1	700	06/22/19 19:56	691 Dogwood St, New York City, NY 10001
210375	Lightning Charging Cable	1	14.95	06/13/19 10:37	360 Elm St, Portland, OR 97035
210376	AAA Batteries (4-pack)	1	2.99	06/13/19 22:12	867 Lakeview St, San Francisco, CA 94016
210377	Apple Airpods Headphones	1	150	06/03/19 01:11	785 2nd St, Los Angeles, CA 90001
210378	Lightning Charging Cable	1	14.95	06/18/19 18:29	364 Wilson St, Portland, OR 97035
210379	USB-C Charging Cable	1	11.95	06/30/19 20:17	186 Ridge St, San Francisco, CA 94016
210380	AA Batteries (4-pack)	1	3.84	06/12/19 22:32	85 Cherry St, Los Angeles, CA 90001
210381	AAA Batteries (4-pack)	1	2.99	06/27/19 21:19	295 Highland St, San Francisco, CA 94016
210382	AAA Batteries (4-pack)	1	2.99	06/10/19 21:47	571 10th St, Los Angeles, CA 90001
210383	34in Ultrawide Monitor	1	379.99	06/02/19 13:35	617 Highland St, Los Angeles, CA 90001
210384	AA Batteries (4-pack)	4	3.84	06/26/19 05:50	592 Forest St, Dallas, TX 75001
210385	Flatscreen TV	1	300	06/12/19 20:38	617 Elm St, San Francisco, CA 94016
210386	Google Phone	1	600	06/14/19 15:10	998 Chestnut St, Seattle, WA 98101
210387	AA Batteries (4-pack)	3	3.84	06/01/19 22:23	425 10th St, San Francisco, CA 94016
210388	AA Batteries (4-pack)	2	3.84	06/10/19 21:34	152 North St, Seattle, WA 98101
210389	AAA Batteries (4-pack)	2	2.99	06/19/19 23:11	566 10th St, San Francisco, CA 94016
210390	Lightning Charging Cable	1	14.95	06/16/19 17:09	609 Spruce St, New York City, NY 10001
210391	Apple Airpods Headphones	1	150	06/29/19 17:32	166 Wilson St, New York City, NY 10001
210392	USB-C Charging Cable	1	11.95	06/28/19 19:20	965 Hickory St, Dallas, TX 75001
210393	Apple Airpods Headphones	1	150	06/14/19 12:33	186 Washington St, San Francisco, CA 94016
210394	Lightning Charging Cable	1	14.95	06/13/19 16:57	106 12th St, Seattle, WA 98101
210395	Bose SoundSport Headphones	1	99.99	06/30/19 17:47	671 Adams St, New York City, NY 10001
210396	Flatscreen TV	1	300	06/09/19 19:34	878 Forest St, Los Angeles, CA 90001
210397	USB-C Charging Cable	1	11.95	06/13/19 13:19	399 Hickory St, New York City, NY 10001
210398	27in 4K Gaming Monitor	1	389.99	06/24/19 20:37	418 14th St, New York City, NY 10001
210399	Lightning Charging Cable	1	14.95	06/15/19 22:39	866 2nd St, Atlanta, GA 30301
210400	AAA Batteries (4-pack)	1	2.99	06/20/19 21:06	613 Spruce St, Seattle, WA 98101
210401	Google Phone	1	600	06/25/19 21:14	713 13th St, San Francisco, CA 94016
210402	USB-C Charging Cable	1	11.95	06/20/19 22:06	206 7th St, Los Angeles, CA 90001
210403	Lightning Charging Cable	1	14.95	06/13/19 21:13	928 2nd St, Seattle, WA 98101
210404	AAA Batteries (4-pack)	1	2.99	06/16/19 07:18	785 Washington St, San Francisco, CA 94016
210405	iPhone	1	700	06/16/19 21:14	805 6th St, New York City, NY 10001
210406	Bose SoundSport Headphones	1	99.99	06/11/19 20:12	107 11th St, New York City, NY 10001
210407	Apple Airpods Headphones	1	150	06/01/19 17:57	606 13th St, Atlanta, GA 30301
210408	Lightning Charging Cable	1	14.95	06/07/19 11:27	115 Forest St, New York City, NY 10001
210409	ThinkPad Laptop	1	999.99	06/20/19 17:42	442 Chestnut St, Atlanta, GA 30301
210410	USB-C Charging Cable	1	11.95	06/17/19 15:53	120 Wilson St, Boston, MA 02215
210411	AAA Batteries (4-pack)	1	2.99	06/02/19 11:14	546 Forest St, San Francisco, CA 94016
210412	27in 4K Gaming Monitor	1	389.99	06/03/19 10:47	531 Maple St, Los Angeles, CA 90001
210413	34in Ultrawide Monitor	1	379.99	06/15/19 13:02	627 Washington St, San Francisco, CA 94016
210414	20in Monitor	1	109.99	06/16/19 17:04	702 Cedar St, New York City, NY 10001
210415	Google Phone	1	600	06/12/19 10:11	183 Willow St, New York City, NY 10001
210416	AA Batteries (4-pack)	2	3.84	06/28/19 13:49	6 Elm St, Boston, MA 02215
210417	iPhone	1	700	06/28/19 15:20	213 5th St, Austin, TX 73301
210418	Wired Headphones	1	11.99	06/24/19 21:53	124 6th St, Atlanta, GA 30301
210419	Wired Headphones	1	11.99	06/10/19 09:33	753 Meadow St, San Francisco, CA 94016
210420	Lightning Charging Cable	1	14.95	06/29/19 10:36	904 14th St, Atlanta, GA 30301
210421	AA Batteries (4-pack)	1	3.84	06/17/19 15:34	31 Dogwood St, San Francisco, CA 94016
210422	Macbook Pro Laptop	1	1700	06/20/19 22:48	469 Lake St, New York City, NY 10001
210423	Wired Headphones	2	11.99	06/15/19 11:59	513 13th St, Atlanta, GA 30301
210424	Wired Headphones	1	11.99	06/21/19 00:29	570 Highland St, Portland, OR 97035
210425	Wired Headphones	1	11.99	06/09/19 00:33	732 12th St, Boston, MA 02215
210426	Macbook Pro Laptop	1	1700	06/17/19 09:08	357 11th St, San Francisco, CA 94016
210427	AA Batteries (4-pack)	3	3.84	06/29/19 12:10	987 Pine St, Dallas, TX 75001
210428	Lightning Charging Cable	1	14.95	06/30/19 23:24	917 11th St, Portland, OR 97035
210429	Lightning Charging Cable	1	14.95	06/26/19 10:51	78 Spruce St, Seattle, WA 98101
210430	20in Monitor	1	109.99	06/09/19 21:17	729 Washington St, Seattle, WA 98101
210431	Bose SoundSport Headphones	1	99.99	06/17/19 15:07	785 North St, Los Angeles, CA 90001
210432	AAA Batteries (4-pack)	2	2.99	06/21/19 14:46	394 Maple St, San Francisco, CA 94016
210433	AA Batteries (4-pack)	3	3.84	06/15/19 17:41	16 6th St, New York City, NY 10001
210434	Lightning Charging Cable	1	14.95	06/19/19 19:31	25 9th St, San Francisco, CA 94016
210435	AA Batteries (4-pack)	1	3.84	06/04/19 18:05	300 North St, Seattle, WA 98101
210436	34in Ultrawide Monitor	1	379.99	06/14/19 12:35	632 6th St, Los Angeles, CA 90001
210437	34in Ultrawide Monitor	1	379.99	06/22/19 22:41	129 Hickory St, Dallas, TX 75001
210438	Wired Headphones	1	11.99	06/03/19 12:21	75 Meadow St, Seattle, WA 98101
210439	27in 4K Gaming Monitor	1	389.99	06/29/19 19:57	351 Main St, Atlanta, GA 30301
210440	AAA Batteries (4-pack)	1	2.99	06/20/19 10:27	557 Elm St, Los Angeles, CA 90001
210441	Wired Headphones	1	11.99	06/03/19 20:59	931 Walnut St, New York City, NY 10001
210442	Apple Airpods Headphones	1	150	06/21/19 11:13	158 10th St, San Francisco, CA 94016
210443	USB-C Charging Cable	1	11.95	06/18/19 10:18	576 Elm St, Los Angeles, CA 90001
210444	Google Phone	1	600	06/08/19 19:16	246 Ridge St, Boston, MA 02215
210445	AA Batteries (4-pack)	2	3.84	06/26/19 21:26	804 Forest St, Los Angeles, CA 90001
210446	iPhone	1	700	06/26/19 20:00	913 8th St, Seattle, WA 98101
210447	Macbook Pro Laptop	1	1700	06/21/19 17:17	350 Dogwood St, New York City, NY 10001
210448	20in Monitor	1	109.99	06/05/19 19:27	248 Elm St, San Francisco, CA 94016
210449	AAA Batteries (4-pack)	1	2.99	06/08/19 12:05	6 13th St, Seattle, WA 98101
210450	27in 4K Gaming Monitor	1	389.99	06/14/19 20:07	210 13th St, Los Angeles, CA 90001
210451	USB-C Charging Cable	1	11.95	06/09/19 07:05	12 Jackson St, Atlanta, GA 30301
210452	34in Ultrawide Monitor	1	379.99	06/13/19 12:03	243 Center St, New York City, NY 10001
210453	AAA Batteries (4-pack)	1	2.99	06/13/19 12:08	668 Jefferson St, San Francisco, CA 94016
210454	Vareebadd Phone	1	400	06/03/19 18:05	922 Highland St, Dallas, TX 75001
210455	Bose SoundSport Headphones	1	99.99	06/18/19 17:51	652 9th St, Seattle, WA 98101
210456	Lightning Charging Cable	1	14.95	06/08/19 15:24	390 Park St, Los Angeles, CA 90001
210457	Bose SoundSport Headphones	1	99.99	06/05/19 20:44	181 Madison St, New York City, NY 10001
210458	AAA Batteries (4-pack)	1	2.99	06/05/19 14:36	522 1st St, New York City, NY 10001
210459	Wired Headphones	1	11.99	06/10/19 12:39	506 Pine St, Los Angeles, CA 90001
210460	27in FHD Monitor	1	149.99	06/12/19 11:35	372 1st St, Portland, OR 97035
210461	AAA Batteries (4-pack)	1	2.99	06/16/19 21:52	53 Jefferson St, San Francisco, CA 94016
210462	Bose SoundSport Headphones	1	99.99	06/25/19 21:00	601 10th St, Los Angeles, CA 90001
210463	Lightning Charging Cable	1	14.95	06/08/19 17:43	458 Main St, Austin, TX 73301
210464	Wired Headphones	1	11.99	06/26/19 12:36	473 Hickory St, San Francisco, CA 94016
210465	Flatscreen TV	1	300	06/01/19 13:04	345 Main St, San Francisco, CA 94016
210466	AAA Batteries (4-pack)	1	2.99	06/21/19 18:52	989 9th St, Atlanta, GA 30301
210467	AA Batteries (4-pack)	1	3.84	06/01/19 21:17	286 Jefferson St, San Francisco, CA 94016
210468	27in 4K Gaming Monitor	1	389.99	06/05/19 12:49	35 West St, San Francisco, CA 94016
210469	27in FHD Monitor	1	149.99	06/30/19 18:19	862 Spruce St, San Francisco, CA 94016
210470	Wired Headphones	2	11.99	06/19/19 19:32	864 West St, Atlanta, GA 30301
210471	AA Batteries (4-pack)	3	3.84	06/09/19 17:01	638 Center St, New York City, NY 10001
210472	Wired Headphones	1	11.99	06/16/19 01:42	1 Park St, Boston, MA 02215
210473	Lightning Charging Cable	1	14.95	06/06/19 11:10	609 8th St, Dallas, TX 75001
210474	AA Batteries (4-pack)	2	3.84	06/15/19 12:39	277 Pine St, San Francisco, CA 94016
210475	Wired Headphones	1	11.99	06/28/19 15:57	595 11th St, Portland, OR 97035
210476	Google Phone	1	600	06/24/19 10:53	101 12th St, Atlanta, GA 30301
210477	Lightning Charging Cable	1	14.95	06/05/19 17:15	446 6th St, Atlanta, GA 30301
210478	ThinkPad Laptop	1	999.99	06/08/19 12:03	529 North St, Boston, MA 02215
210479	AAA Batteries (4-pack)	1	2.99	06/29/19 08:34	301 Pine St, San Francisco, CA 94016
210480	AAA Batteries (4-pack)	1	2.99	06/02/19 20:54	112 Hickory St, Los Angeles, CA 90001
210481	AAA Batteries (4-pack)	1	2.99	06/07/19 18:47	235 11th St, Seattle, WA 98101
210482	Apple Airpods Headphones	1	150	06/29/19 18:14	764 Center St, Seattle, WA 98101
210483	Macbook Pro Laptop	1	1700	06/22/19 21:51	38 Pine St, Boston, MA 02215
210484	Lightning Charging Cable	1	14.95	06/14/19 09:31	677 2nd St, San Francisco, CA 94016
210485	USB-C Charging Cable	1	11.95	06/30/19 14:17	649 Forest St, Austin, TX 73301
210486	iPhone	1	700	06/19/19 19:49	86 1st St, Austin, TX 73301
210487	USB-C Charging Cable	1	11.95	06/28/19 15:35	169 Sunset St, New York City, NY 10001
210488	34in Ultrawide Monitor	1	379.99	06/08/19 22:36	835 Madison St, New York City, NY 10001
210489	USB-C Charging Cable	1	11.95	06/06/19 14:24	706 6th St, Atlanta, GA 30301
210490	AA Batteries (4-pack)	1	3.84	06/04/19 09:46	429 Dogwood St, Portland, ME 04101
210491	27in FHD Monitor	1	149.99	06/04/19 18:21	558 Ridge St, Seattle, WA 98101
210492	Lightning Charging Cable	1	14.95	06/24/19 15:31	762 Madison St, Los Angeles, CA 90001
210493	Lightning Charging Cable	1	14.95	06/25/19 23:13	126 6th St, Portland, ME 04101
210494	AAA Batteries (4-pack)	1	2.99	06/28/19 23:36	939 Dogwood St, Portland, ME 04101
210495	iPhone	1	700	06/21/19 14:37	986 10th St, Dallas, TX 75001
210496	ThinkPad Laptop	1	999.99	06/13/19 00:30	438 Dogwood St, Seattle, WA 98101
210497	AA Batteries (4-pack)	1	3.84	06/29/19 11:50	618 Maple St, Portland, OR 97035
210498	AA Batteries (4-pack)	1	3.84	06/26/19 20:06	547 1st St, New York City, NY 10001
210499	USB-C Charging Cable	1	11.95	06/16/19 17:34	347 Center St, San Francisco, CA 94016
210500	Flatscreen TV	1	300	06/08/19 16:00	706 Main St, San Francisco, CA 94016
210501	USB-C Charging Cable	1	11.95	06/04/19 17:58	226 12th St, Los Angeles, CA 90001
210502	Apple Airpods Headphones	1	150	06/29/19 06:20	546 5th St, New York City, NY 10001
210503	34in Ultrawide Monitor	1	379.99	06/20/19 14:20	897 Cedar St, Los Angeles, CA 90001
210504	AAA Batteries (4-pack)	1	2.99	06/30/19 11:47	271 Adams St, Los Angeles, CA 90001
210505	Google Phone	1	600	06/04/19 16:45	97 Walnut St, Los Angeles, CA 90001
210506	Lightning Charging Cable	2	14.95	06/11/19 13:44	719 Pine St, San Francisco, CA 94016
210507	AAA Batteries (4-pack)	1	2.99	06/21/19 12:40	594 13th St, Seattle, WA 98101
210508	Apple Airpods Headphones	1	150	06/28/19 19:58	790 Lincoln St, Portland, OR 97035
210509	Lightning Charging Cable	1	14.95	06/11/19 21:59	658 Washington St, Portland, OR 97035
210510	iPhone	1	700	06/12/19 12:01	543 Willow St, Dallas, TX 75001
210511	Apple Airpods Headphones	1	150	06/25/19 18:38	93 Forest St, San Francisco, CA 94016
210512	Apple Airpods Headphones	1	150	06/14/19 14:19	172 Meadow St, New York City, NY 10001
210513	AA Batteries (4-pack)	2	3.84	06/10/19 17:07	27 Chestnut St, San Francisco, CA 94016
210514	AA Batteries (4-pack)	1	3.84	06/11/19 20:07	91 7th St, New York City, NY 10001
210515	Apple Airpods Headphones	1	150	06/23/19 23:50	425 Hickory St, San Francisco, CA 94016
210516	Apple Airpods Headphones	1	150	06/04/19 18:36	318 Lake St, Boston, MA 02215
210517	Wired Headphones	1	11.99	06/19/19 18:54	668 13th St, San Francisco, CA 94016
210518	Apple Airpods Headphones	1	150	06/29/19 21:34	772 Meadow St, Atlanta, GA 30301
210519	27in FHD Monitor	1	149.99	06/20/19 11:51	413 7th St, San Francisco, CA 94016
210520	LG Washing Machine	1	600.0	06/19/19 18:47	908 Lincoln St, Portland, ME 04101
210521	Macbook Pro Laptop	1	1700	06/03/19 13:28	239 8th St, San Francisco, CA 94016
210522	AAA Batteries (4-pack)	1	2.99	06/07/19 16:58	25 Cherry St, Dallas, TX 75001
210523	Bose SoundSport Headphones	1	99.99	06/18/19 22:58	131 5th St, New York City, NY 10001
210524	USB-C Charging Cable	1	11.95	06/11/19 18:24	294 Hill St, Los Angeles, CA 90001
210525	27in FHD Monitor	1	149.99	06/08/19 07:37	173 Lakeview St, New York City, NY 10001
210526	USB-C Charging Cable	1	11.95	06/05/19 15:17	535 Cherry St, Atlanta, GA 30301
210527	AA Batteries (4-pack)	1	3.84	06/14/19 19:57	594 North St, Boston, MA 02215
210528	USB-C Charging Cable	1	11.95	06/29/19 16:32	632 Spruce St, Dallas, TX 75001
210529	USB-C Charging Cable	1	11.95	06/25/19 22:08	228 Church St, San Francisco, CA 94016
210530	Lightning Charging Cable	1	14.95	06/23/19 18:29	878 4th St, Austin, TX 73301
210531	Lightning Charging Cable	1	14.95	06/09/19 09:40	210 Elm St, Seattle, WA 98101
210532	Macbook Pro Laptop	1	1700	06/13/19 20:53	802 Lake St, Atlanta, GA 30301
210533	AA Batteries (4-pack)	2	3.84	06/06/19 01:20	38 6th St, New York City, NY 10001
210534	Apple Airpods Headphones	1	150	06/25/19 09:47	696 2nd St, Los Angeles, CA 90001
210535	Google Phone	1	600	06/19/19 19:14	847 2nd St, San Francisco, CA 94016
210536	Bose SoundSport Headphones	1	99.99	06/27/19 09:13	286 4th St, Atlanta, GA 30301
210537	Flatscreen TV	1	300	06/12/19 19:00	43 Wilson St, Seattle, WA 98101
210538	Apple Airpods Headphones	1	150	06/28/19 14:22	878 Church St, New York City, NY 10001
210539	Macbook Pro Laptop	1	1700	06/29/19 18:05	614 Wilson St, Portland, OR 97035
210540	Bose SoundSport Headphones	1	99.99	06/30/19 19:23	136 Ridge St, Atlanta, GA 30301
210541	Apple Airpods Headphones	1	150	06/15/19 15:17	724 Johnson St, Austin, TX 73301
210542	AA Batteries (4-pack)	2	3.84	06/14/19 16:50	622 Hill St, Portland, OR 97035
210543	34in Ultrawide Monitor	1	379.99	06/09/19 20:03	929 Chestnut St, Dallas, TX 75001
210544	USB-C Charging Cable	1	11.95	06/08/19 15:36	300 8th St, Austin, TX 73301
210545	USB-C Charging Cable	2	11.95	06/07/19 21:59	440 Park St, Los Angeles, CA 90001
210546	Google Phone	1	600	06/30/19 13:24	888 Ridge St, New York City, NY 10001
210547	Wired Headphones	1	11.99	06/23/19 20:21	435 Cedar St, Seattle, WA 98101
210548	iPhone	1	700	06/09/19 10:45	698 Lincoln St, New York City, NY 10001
210549	USB-C Charging Cable	1	11.95	06/25/19 18:19	918 Johnson St, San Francisco, CA 94016
210550	Lightning Charging Cable	1	14.95	06/11/19 19:41	226 Madison St, Atlanta, GA 30301
210551	USB-C Charging Cable	1	11.95	06/30/19 06:20	523 Lake St, Boston, MA 02215
210552	AA Batteries (4-pack)	1	3.84	06/12/19 19:41	772 Johnson St, Seattle, WA 98101
210553	Bose SoundSport Headphones	1	99.99	06/25/19 17:54	634 Wilson St, San Francisco, CA 94016
210554	Lightning Charging Cable	2	14.95	06/08/19 16:10	321 Forest St, San Francisco, CA 94016
210555	AAA Batteries (4-pack)	2	2.99	06/12/19 10:42	314 7th St, San Francisco, CA 94016
210556	AAA Batteries (4-pack)	2	2.99	06/07/19 13:43	688 Cedar St, Boston, MA 02215
210557	Macbook Pro Laptop	1	1700	06/13/19 13:29	239 Maple St, San Francisco, CA 94016
210558	Lightning Charging Cable	1	14.95	06/12/19 17:05	749 8th St, Atlanta, GA 30301
210559	AAA Batteries (4-pack)	1	2.99	06/14/19 12:52	805 Jefferson St, New York City, NY 10001
210560	27in FHD Monitor	1	149.99	06/09/19 08:43	105 Adams St, San Francisco, CA 94016
